Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Total_Price,Quantity,Payment_Method
TX3218_1,CUST4464,,,,,
TX3218_2,CUST4464,,,,,
TX3218_3,CUST4464,,,,,
TX3218_4,CUST4464,,,,,
TX3218_5,CUST4464,,,,,
TX3219_1,CUST4465,,,,,
TX3219_2,CUST4465,,,,,
TX3219_3,CUST4465,,,,,
TX3220_1,CUST4466,,,,,
TX3220_2,CUST4466,,,,,
TX3220_3,CUST4466,,,,,
TX3220_4,CUST4466,,,,,
TX3221_1,CUST4467,,,,,
TX3221_2,CUST4467,,,,,
TX3222_1,CUST4469,,,,,
TX3222_2,CUST4469,,,,,
TX3222_3,CUST4469,,,,,
TX3223_1,CUST4471,,,,,
TX3223_2,CUST4471,,,,,
TX3224_1,CUST4473,,,,,
TX3224_2,CUST4473,,,,,
TX3224_3,CUST4473,,,,,
TX3224_4,CUST4473,,,,,
TX3224_5,CUST4473,,,,,
TX3225_1,CUST4474,,,,,
TX3225_2,CUST4474,,,,,
TX3225_3,CUST4474,,,,,
TX3226_1,CUST4475,,,,,
TX3226_2,CUST4475,,,,,
TX3227_1,CUST4476,,,,,
TX3227_2,CUST4476,,,,,
TX3227_3,CUST4476,,,,,
TX3227_4,CUST4476,,,,,
TX3227_5,CUST4476,,,,,
TX3228_1,CUST4479,,,,,
TX3228_2,CUST4479,,,,,
TX3228_3,CUST4479,,,,,
TX3228_4,CUST4479,,,,,
TX3229_1,CUST4480,,,,,
TX3229_2,CUST4480,,,,,
TX3229_3,CUST4480,,,,,
TX3230_1,CUST4481,,,,,
TX3231_1,CUST4482,,,,,
TX3231_2,CUST4482,,,,,
TX3231_3,CUST4482,,,,,
TX3231_4,CUST4482,,,,,
TX3231_5,CUST4482,,,,,
TX3232_1,CUST4483,,,,,
TX3233_1,CUST4484,,,,,
TX3233_2,CUST4484,,,,,
TX3234_1,CUST4485,,,,,
TX3234_2,CUST4485,,,,,
TX3234_3,CUST4485,,,,,
TX3235_1,CUST4486,,,,,
TX3235_2,CUST4486,,,,,
TX3235_3,CUST4486,,,,,
TX3235_4,CUST4486,,,,,
TX3236_1,CUST4487,,,,,
TX3237_1,CUST4489,,,,,
TX3237_2,CUST4489,,,,,
TX3237_3,CUST4489,,,,,
TX3237_4,CUST4489,,,,,
TX3238_1,CUST4491,,,,,
TX3238_2,CUST4491,,,,,
TX3238_3,CUST4491,,,,,
TX3239_1,CUST4492,,,,,
TX3239_2,CUST4492,,,,,
TX3240_1,CUST4493,,,,,
TX3240_2,CUST4493,,,,,
TX3240_3,CUST4493,,,,,
TX3240_4,CUST4493,,,,,
TX3240_5,CUST4493,,,,,
TX3241_1,CUST4494,,,,,
TX3242_1,CUST4495,,,,,
TX3242_2,CUST4495,,,,,
TX3242_3,CUST4495,,,,,
TX3242_4,CUST4495,,,,,
TX3242_5,CUST4495,,,,,
TX3243_1,CUST4497,,,,,
TX3243_2,CUST4497,,,,,
TX3243_3,CUST4497,,,,,
TX3244_1,CUST4498,,,,,
TX3244_2,CUST4498,,,,,
TX3244_3,CUST4498,,,,,
TX3244_4,CUST4498,,,,,
TX3244_5,CUST4498,,,,,
TX3245_1,CUST4499,,,,,
TX3246_1,CUST4500,,,,,
TX3246_2,CUST4500,,,,,
TX3246_3,CUST4500,,,,,
TX3246_4,CUST4500,,,,,
TX3247_1,CUST4501,,,,,
TX3247_2,CUST4501,,,,,
TX3247_3,CUST4501,,,,,
TX3248_1,CUST4502,,,,,
TX3249_1,CUST4503,,,,,
TX3249_2,CUST4503,,,,,
TX3249_3,CUST4503,,,,,
TX3250_1,CUST4504,,,,,
TX3250_2,CUST4504,,,,,
TX3251_1,CUST4505,,,,,
TX3251_2,CUST4505,,,,,
TX3252_1,CUST4506,,,,,
TX3252_2,CUST4506,,,,,
TX3252_3,CUST4506,,,,,
TX3252_4,CUST4506,,,,,
TX3252_5,CUST4506,,,,,
TX3253_1,CUST4507,,,,,
TX3253_2,CUST4507,,,,,
TX3253_3,CUST4507,,,,,
TX3254_1,CUST4509,,,,,
TX3254_2,CUST4509,,,,,
TX3254_3,CUST4509,,,,,
TX3255_1,CUST4510,,,,,
TX3255_2,CUST4510,,,,,
TX3255_3,CUST4510,,,,,
TX3256_1,CUST4511,,,,,
TX3256_2,CUST4511,,,,,
TX3257_1,CUST4514,,,,,
TX3257_2,CUST4514,,,,,
TX3257_3,CUST4514,,,,,
TX3257_4,CUST4514,,,,,
TX3257_5,CUST4514,,,,,
TX3258_1,CUST4515,,,,,
TX3258_2,CUST4515,,,,,
TX3258_3,CUST4515,,,,,
TX3258_4,CUST4515,,,,,
TX3258_5,CUST4515,,,,,
TX3259_1,CUST4516,,,,,
TX3259_2,CUST4516,,,,,
TX3259_3,CUST4516,,,,,
TX3259_4,CUST4516,,,,,
TX3260_1,CUST4517,,,,,
TX3260_2,CUST4517,,,,,
TX3260_3,CUST4517,,,,,
TX3260_4,CUST4517,,,,,
TX3261_1,CUST4518,,,,,
TX3261_2,CUST4518,,,,,
TX3261_3,CUST4518,,,,,
TX3262_1,CUST4519,,,,,
TX3262_2,CUST4519,,,,,
TX3262_3,CUST4519,,,,,
TX3262_4,CUST4519,,,,,
TX3262_5,CUST4519,,,,,
TX3263_1,CUST4522,,,,,
TX3263_2,CUST4522,,,,,
TX3263_3,CUST4522,,,,,
TX3263_4,CUST4522,,,,,
TX3263_5,CUST4522,,,,,
TX3264_1,CUST4523,,,,,
TX3264_2,CUST4523,,,,,
TX3265_1,CUST4524,,,,,
TX3265_2,CUST4524,,,,,
TX3265_3,CUST4524,,,,,
TX3265_4,CUST4524,,,,,
TX3265_5,CUST4524,,,,,
TX3266_1,CUST4525,,,,,
TX3266_2,CUST4525,,,,,
TX3266_3,CUST4525,,,,,
TX3266_4,CUST4525,,,,,
TX3266_5,CUST4525,,,,,
TX3267_1,CUST4526,,,,,
TX3268_1,CUST4528,,,,,
TX3269_1,CUST4529,,,,,
TX3269_2,CUST4529,,,,,
TX3269_3,CUST4529,,,,,
TX3270_1,CUST4530,,,,,
TX3270_2,CUST4530,,,,,
TX3270_3,CUST4530,,,,,
TX3270_4,CUST4530,,,,,
TX3270_5,CUST4530,,,,,
TX3271_1,CUST4532,,,,,
TX3271_2,CUST4532,,,,,
TX3271_3,CUST4532,,,,,
TX3271_4,CUST4532,,,,,
TX3272_1,CUST4535,,,,,
TX3273_1,CUST4536,,,,,
TX3273_2,CUST4536,,,,,
TX3273_3,CUST4536,,,,,
TX3273_4,CUST4536,,,,,
TX3273_5,CUST4536,,,,,
TX3274_1,CUST4537,,,,,
TX3274_2,CUST4537,,,,,
TX3274_3,CUST4537,,,,,
TX3274_4,CUST4537,,,,,
TX3274_5,CUST4537,,,,,
TX3275_1,CUST4539,,,,,
TX3275_2,CUST4539,,,,,
TX3275_3,CUST4539,,,,,
TX3275_4,CUST4539,,,,,
TX3275_5,CUST4539,,,,,
TX3276_1,CUST4540,,,,,
TX3276_2,CUST4540,,,,,
TX3276_3,CUST4540,,,,,
TX3276_4,CUST4540,,,,,
TX3277_1,CUST4544,,,,,
TX3277_2,CUST4544,,,,,
TX3278_1,CUST4546,,,,,
TX3278_2,CUST4546,,,,,
TX3278_3,CUST4546,,,,,
TX3278_4,CUST4546,,,,,
TX3279_1,CUST4547,,,,,
TX3279_2,CUST4547,,,,,
TX3279_3,CUST4547,,,,,
TX3279_4,CUST4547,,,,,
TX3279_5,CUST4547,,,,,
TX3280_1,CUST4548,,,,,
TX3280_2,CUST4548,,,,,
TX3280_3,CUST4548,,,,,
TX3280_4,CUST4548,,,,,
TX3280_5,CUST4548,,,,,
TX3281_1,CUST4549,,,,,
TX3281_2,CUST4549,,,,,
TX3282_1,CUST4550,,,,,
TX3282_2,CUST4550,,,,,
TX3283_1,CUST4551,,,,,
TX3283_2,CUST4551,,,,,
TX3284_1,CUST4552,,,,,
TX3284_2,CUST4552,,,,,
TX3285_1,CUST4553,,,,,
TX3285_2,CUST4553,,,,,
TX3285_3,CUST4553,,,,,
TX3286_1,CUST4555,,,,,
TX3286_2,CUST4555,,,,,
TX3286_3,CUST4555,,,,,
TX3286_4,CUST4555,,,,,
TX3287_1,CUST4556,,,,,
TX3287_2,CUST4556,,,,,
TX3287_3,CUST4556,,,,,
TX3287_4,CUST4556,,,,,
TX3287_5,CUST4556,,,,,
TX3288_1,CUST4558,,,,,
TX3288_2,CUST4558,,,,,
TX3288_3,CUST4558,,,,,
TX3289_1,CUST4559,,,,,
TX3290_1,CUST4560,,,,,
TX3290_2,CUST4560,,,,,
TX3291_1,CUST4561,,,,,
TX3291_2,CUST4561,,,,,
TX3291_3,CUST4561,,,,,
TX3291_4,CUST4561,,,,,
TX3291_5,CUST4561,,,,,
TX3292_1,CUST4562,,,,,
TX3293_1,CUST4563,,,,,
TX3293_2,CUST4563,,,,,
TX3293_3,CUST4563,,,,,
TX3293_4,CUST4563,,,,,
TX3294_1,CUST4564,,,,,
TX3294_2,CUST4564,,,,,
TX3294_3,CUST4564,,,,,
TX3294_4,CUST4564,,,,,
TX3294_5,CUST4564,,,,,
TX3295_1,CUST4567,,,,,
TX3295_2,CUST4567,,,,,
TX3296_1,CUST4570,,,,,
TX3296_2,CUST4570,,,,,
TX3297_1,CUST4571,,,,,
TX3297_2,CUST4571,,,,,
TX3297_3,CUST4571,,,,,
TX3297_4,CUST4571,,,,,
TX3298_1,CUST4572,,,,,
TX3298_2,CUST4572,,,,,
TX3298_3,CUST4572,,,,,
TX3299_1,CUST4573,,,,,
TX3299_2,CUST4573,,,,,
TX3299_3,CUST4573,,,,,
TX3299_4,CUST4573,,,,,
TX3299_5,CUST4573,,,,,
TX3300_1,CUST4574,,,,,
TX3300_2,CUST4574,,,,,
TX3300_3,CUST4574,,,,,
TX3300_4,CUST4574,,,,,
TX3301_1,CUST4577,,,,,
TX3301_2,CUST4577,,,,,
TX3301_3,CUST4577,,,,,
TX3301_4,CUST4577,,,,,
TX3302_1,CUST4578,,,,,
TX3302_2,CUST4578,,,,,
TX3302_3,CUST4578,,,,,
TX3303_1,CUST4579,,,,,
TX3303_2,CUST4579,,,,,
TX3303_3,CUST4579,,,,,
TX3303_4,CUST4579,,,,,
TX3304_1,CUST4580,,,,,
TX3305_1,CUST4581,,,,,
TX3305_2,CUST4581,,,,,
TX3306_1,CUST4582,,,,,
TX3306_2,CUST4582,,,,,
TX3306_3,CUST4582,,,,,
TX3306_4,CUST4582,,,,,
TX3307_1,CUST4583,,,,,
TX3307_2,CUST4583,,,,,
TX3307_3,CUST4583,,,,,
TX3307_4,CUST4583,,,,,
TX3307_5,CUST4583,,,,,
TX3308_1,CUST4584,,,,,
TX3308_2,CUST4584,,,,,
TX3308_3,CUST4584,,,,,
TX3308_4,CUST4584,,,,,
TX3309_1,CUST4585,,,,,
TX3309_2,CUST4585,,,,,
TX3310_1,CUST4586,,,,,
TX3310_2,CUST4586,,,,,
TX3310_3,CUST4586,,,,,
TX3310_4,CUST4586,,,,,
TX3310_5,CUST4586,,,,,
TX3311_1,CUST4587,,,,,
TX3311_2,CUST4587,,,,,
TX3311_3,CUST4587,,,,,
TX3311_4,CUST4587,,,,,
TX3312_1,CUST4588,,,,,
TX3312_2,CUST4588,,,,,
TX3313_1,CUST4590,,,,,
TX3313_2,CUST4590,,,,,
TX3313_3,CUST4590,,,,,
TX3313_4,CUST4590,,,,,
TX3313_5,CUST4590,,,,,
TX3314_1,CUST4592,,,,,
TX3315_1,CUST4594,,,,,
TX3315_2,CUST4594,,,,,
TX3315_3,CUST4594,,,,,
TX3315_4,CUST4594,,,,,
TX3316_1,CUST4596,,,,,
TX3316_2,CUST4596,,,,,
TX3317_1,CUST4597,,,,,
TX3317_2,CUST4597,,,,,
TX3317_3,CUST4597,,,,,
TX3317_4,CUST4597,,,,,
TX3317_5,CUST4597,,,,,
TX3318_1,CUST4599,,,,,
TX3319_1,CUST4600,,,,,
TX3319_2,CUST4600,,,,,
TX3319_3,CUST4600,,,,,
TX3319_4,CUST4600,,,,,
TX3319_5,CUST4600,,,,,
TX3320_1,CUST4601,,,,,
TX3320_2,CUST4601,,,,,
TX3320_3,CUST4601,,,,,
TX3320_4,CUST4601,,,,,
TX3320_5,CUST4601,,,,,
TX3321_1,CUST4602,,,,,
TX3321_2,CUST4602,,,,,
TX3321_3,CUST4602,,,,,
TX3321_4,CUST4602,,,,,
TX3321_5,CUST4602,,,,,
TX3322_1,CUST4603,,,,,
TX3322_2,CUST4603,,,,,
TX3322_3,CUST4603,,,,,
TX3322_4,CUST4603,,,,,
TX3323_1,CUST4604,,,,,
TX3323_2,CUST4604,,,,,
TX3323_3,CUST4604,,,,,
TX3323_4,CUST4604,,,,,
TX3323_5,CUST4604,,,,,
TX3324_1,CUST4605,,,,,
TX3324_2,CUST4605,,,,,
TX3324_3,CUST4605,,,,,
TX3324_4,CUST4605,,,,,
TX3325_1,CUST4606,,,,,
TX3325_2,CUST4606,,,,,
TX3326_1,CUST4608,,,,,
TX3327_1,CUST4609,,,,,
TX3328_1,CUST4610,,,,,
TX3328_2,CUST4610,,,,,
TX3329_1,CUST4611,,,,,
TX3329_2,CUST4611,,,,,
TX3329_3,CUST4611,,,,,
TX3329_4,CUST4611,,,,,
TX3330_1,CUST4612,,,,,
TX3330_2,CUST4612,,,,,
TX3331_1,CUST4615,,,,,
TX3332_1,CUST4617,,,,,
TX3332_2,CUST4617,,,,,
TX3332_3,CUST4617,,,,,
TX3332_4,CUST4617,,,,,
TX3332_5,CUST4617,,,,,
TX3333_1,CUST4618,,,,,
TX3333_2,CUST4618,,,,,
TX3333_3,CUST4618,,,,,
TX3333_4,CUST4618,,,,,
TX3334_1,CUST4619,,,,,
TX3334_2,CUST4619,,,,,
TX3335_1,CUST4621,,,,,
TX3335_2,CUST4621,,,,,
TX3335_3,CUST4621,,,,,
TX3336_1,CUST4622,,,,,
TX3336_2,CUST4622,,,,,
TX3336_3,CUST4622,,,,,
TX3337_1,CUST4624,,,,,
TX3337_2,CUST4624,,,,,
TX3337_3,CUST4624,,,,,
TX3338_1,CUST4626,,,,,
TX3338_2,CUST4626,,,,,
TX3338_3,CUST4626,,,,,
TX3338_4,CUST4626,,,,,
TX3339_1,CUST4628,,,,,
TX3339_2,CUST4628,,,,,
TX3339_3,CUST4628,,,,,
TX3340_1,CUST4629,,,,,
TX3340_2,CUST4629,,,,,
TX3340_3,CUST4629,,,,,
TX3340_4,CUST4629,,,,,
TX3340_5,CUST4629,,,,,
TX3341_1,CUST4630,,,,,
TX3342_1,CUST4632,,,,,
TX3342_2,CUST4632,,,,,
TX3342_3,CUST4632,,,,,
TX3342_4,CUST4632,,,,,
TX3343_1,CUST4633,,,,,
TX3343_2,CUST4633,,,,,
TX3343_3,CUST4633,,,,,
TX3343_4,CUST4633,,,,,
TX3344_1,CUST4635,,,,,
TX3345_1,CUST4636,,,,,
TX3345_2,CUST4636,,,,,
TX3345_3,CUST4636,,,,,
TX3346_1,CUST4637,,,,,
TX3347_1,CUST4639,,,,,
TX3347_2,CUST4639,,,,,
TX3347_3,CUST4639,,,,,
TX3347_4,CUST4639,,,,,
TX3347_5,CUST4639,,,,,
TX3348_1,CUST4640,,,,,
TX3348_2,CUST4640,,,,,
TX3348_3,CUST4640,,,,,
TX3348_4,CUST4640,,,,,
TX3348_5,CUST4640,,,,,
TX3349_1,CUST4641,,,,,
TX3349_2,CUST4641,,,,,
TX3349_3,CUST4641,,,,,
TX3349_4,CUST4641,,,,,
TX3350_1,CUST4643,,,,,
TX3350_2,CUST4643,,,,,
TX3350_3,CUST4643,,,,,
TX3350_4,CUST4643,,,,,
TX3351_1,CUST4644,,,,,
TX3352_1,CUST4645,,,,,
TX3353_1,CUST4647,,,,,
TX3353_2,CUST4647,,,,,
TX3353_3,CUST4647,,,,,
TX3353_4,CUST4647,,,,,
TX3354_1,CUST4648,,,,,
TX3354_2,CUST4648,,,,,
TX3354_3,CUST4648,,,,,
TX3354_4,CUST4648,,,,,
TX3355_1,CUST4649,,,,,
TX3355_2,CUST4649,,,,,
TX3355_3,CUST4649,,,,,
TX3355_4,CUST4649,,,,,
TX3355_5,CUST4649,,,,,
TX3356_1,CUST4650,,,,,
TX3356_2,CUST4650,,,,,
TX3356_3,CUST4650,,,,,
TX3357_1,CUST4651,,,,,
TX3357_2,CUST4651,,,,,
TX3357_3,CUST4651,,,,,
TX3358_1,CUST4652,,,,,
TX3358_2,CUST4652,,,,,
TX3358_3,CUST4652,,,,,
TX3358_4,CUST4652,,,,,
TX3359_1,CUST4653,,,,,
TX3359_2,CUST4653,,,,,
TX3360_1,CUST4654,,,,,
TX3361_1,CUST4655,,,,,
TX3361_2,CUST4655,,,,,
TX3361_3,CUST4655,,,,,
TX3361_4,CUST4655,,,,,
TX3361_5,CUST4655,,,,,
TX3362_1,CUST4656,,,,,
TX3363_1,CUST4659,,,,,
TX3363_2,CUST4659,,,,,
TX3363_3,CUST4659,,,,,
TX3364_1,CUST4660,,,,,
TX3364_2,CUST4660,,,,,
TX3364_3,CUST4660,,,,,
TX3365_1,CUST4661,,,,,
TX3365_2,CUST4661,,,,,
TX3365_3,CUST4661,,,,,
TX3366_1,CUST4662,,,,,
TX3367_1,CUST4663,,,,,
TX3367_2,CUST4663,,,,,
TX3367_3,CUST4663,,,,,
TX3367_4,CUST4663,,,,,
TX3368_1,CUST4664,,,,,
TX3369_1,CUST4665,,,,,
TX3370_1,CUST4666,,,,,
TX3370_2,CUST4666,,,,,
TX3371_1,CUST4668,,,,,
TX3371_2,CUST4668,,,,,
TX3371_3,CUST4668,,,,,
TX3371_4,CUST4668,,,,,
TX3372_1,CUST4669,,,,,
TX3372_2,CUST4669,,,,,
TX3372_3,CUST4669,,,,,
TX3372_4,CUST4669,,,,,
TX3373_1,CUST4670,,,,,
TX3373_2,CUST4670,,,,,
TX3373_3,CUST4670,,,,,
TX3374_1,CUST4671,,,,,
TX3374_2,CUST4671,,,,,
TX3374_3,CUST4671,,,,,
TX3375_1,CUST4675,,,,,
TX3375_2,CUST4675,,,,,
TX3376_1,CUST4676,,,,,
TX3377_1,CUST4677,,,,,
TX3377_2,CUST4677,,,,,
TX3378_1,CUST4679,,,,,
TX3378_2,CUST4679,,,,,
TX3378_3,CUST4679,,,,,
TX3379_1,CUST4680,,,,,
TX3379_2,CUST4680,,,,,
TX3380_1,CUST4682,,,,,
TX3381_1,CUST4683,,,,,
TX3382_1,CUST4684,,,,,
TX3382_2,CUST4684,,,,,
TX3382_3,CUST4684,,,,,
TX3383_1,CUST4685,,,,,
TX3383_2,CUST4685,,,,,
TX3383_3,CUST4685,,,,,
TX3384_1,CUST4686,,,,,
TX3384_2,CUST4686,,,,,
TX3384_3,CUST4686,,,,,
TX3385_1,CUST4687,,,,,
TX3386_1,CUST4688,,,,,
TX3386_2,CUST4688,,,,,
TX3387_1,CUST4692,,,,,
TX3387_2,CUST4692,,,,,
TX3387_3,CUST4692,,,,,
TX3387_4,CUST4692,,,,,
TX3388_1,CUST4693,,,,,
TX3389_1,CUST4695,,,,,
TX3389_2,CUST4695,,,,,
TX3389_3,CUST4695,,,,,
TX3390_1,CUST4696,,,,,
TX3390_2,CUST4696,,,,,
TX3390_3,CUST4696,,,,,
TX3390_4,CUST4696,,,,,
TX3391_1,CUST4697,,,,,
TX3392_1,CUST4698,,,,,
TX3392_2,CUST4698,,,,,
TX3393_1,CUST4699,,,,,
TX3393_2,CUST4699,,,,,
TX3394_1,CUST4700,,,,,
TX3394_2,CUST4700,,,,,
TX3394_3,CUST4700,,,,,
TX3394_4,CUST4700,,,,,
TX3395_1,CUST4702,,,,,
TX3395_2,CUST4702,,,,,
TX3395_3,CUST4702,,,,,
TX3396_1,CUST4703,,,,,
TX3397_1,CUST4704,,,,,
TX3397_2,CUST4704,,,,,
TX3397_3,CUST4704,,,,,
TX3397_4,CUST4704,,,,,
TX3397_5,CUST4704,,,,,
TX3398_1,CUST4705,,,,,
TX3398_2,CUST4705,,,,,
TX3398_3,CUST4705,,,,,
TX3398_4,CUST4705,,,,,
TX3399_1,CUST4706,,,,,
TX3400_1,CUST4707,,,,,
TX3400_2,CUST4707,,,,,
TX3401_1,CUST4710,,,,,
TX3401_2,CUST4710,,,,,
TX3402_1,CUST4711,,,,,
TX3402_2,CUST4711,,,,,
TX3402_3,CUST4711,,,,,
TX3403_1,CUST4712,,,,,
TX3403_2,CUST4712,,,,,
TX3403_3,CUST4712,,,,,
TX3403_4,CUST4712,,,,,
TX3403_5,CUST4712,,,,,
TX3404_1,CUST4713,,,,,
TX3404_2,CUST4713,,,,,
TX3405_1,CUST4715,,,,,
TX3405_2,CUST4715,,,,,
TX3406_1,CUST4717,,,,,
TX3406_2,CUST4717,,,,,
TX3407_1,CUST4718,,,,,
TX3408_1,CUST4719,,,,,
TX3408_2,CUST4719,,,,,
TX3408_3,CUST4719,,,,,
TX3408_4,CUST4719,,,,,
TX3408_5,CUST4719,,,,,
TX3409_1,CUST4720,,,,,
TX3410_1,CUST4721,,,,,
TX3410_2,CUST4721,,,,,
TX3410_3,CUST4721,,,,,
TX3410_4,CUST4721,,,,,
TX3410_5,CUST4721,,,,,
TX3411_1,CUST4723,,,,,
TX3411_2,CUST4723,,,,,
TX3412_1,CUST4724,,,,,
TX3412_2,CUST4724,,,,,
TX3412_3,CUST4724,,,,,
TX3413_1,CUST4725,,,,,
TX3413_2,CUST4725,,,,,
TX3413_3,CUST4725,,,,,
TX3413_4,CUST4725,,,,,
TX3413_5,CUST4725,,,,,
TX3414_1,CUST4727,,,,,
TX3414_2,CUST4727,,,,,
TX3414_3,CUST4727,,,,,
TX3415_1,CUST4728,,,,,
TX3415_2,CUST4728,,,,,
TX3416_1,CUST4729,,,,,
TX3416_2,CUST4729,,,,,
TX3416_3,CUST4729,,,,,
TX3416_4,CUST4729,,,,,
TX3417_1,CUST4730,,,,,
TX3417_2,CUST4730,,,,,
TX3417_3,CUST4730,,,,,
TX3417_4,CUST4730,,,,,
TX3417_5,CUST4730,,,,,
TX3418_1,CUST4732,,,,,
TX3418_2,CUST4732,,,,,
TX3418_3,CUST4732,,,,,
TX3418_4,CUST4732,,,,,
TX3419_1,CUST4734,,,,,
TX3419_2,CUST4734,,,,,
TX3419_3,CUST4734,,,,,
TX3419_4,CUST4734,,,,,
TX3420_1,CUST4736,,,,,
TX3420_2,CUST4736,,,,,
TX3420_3,CUST4736,,,,,
TX3420_4,CUST4736,,,,,
TX3420_5,CUST4736,,,,,
TX3421_1,CUST4737,,,,,
TX3422_1,CUST4738,,,,,
TX3423_1,CUST4740,,,,,
TX3424_1,CUST4742,,,,,
TX3424_2,CUST4742,,,,,
TX3425_1,CUST4743,,,,,
TX3425_2,CUST4743,,,,,
TX3425_3,CUST4743,,,,,
TX3425_4,CUST4743,,,,,
TX3426_1,CUST4744,,,,,
TX3426_2,CUST4744,,,,,
TX3427_1,CUST4745,,,,,
TX3428_1,CUST4746,,,,,
TX3428_2,CUST4746,,,,,
TX3428_3,CUST4746,,,,,
TX3428_4,CUST4746,,,,,
TX3429_1,CUST4747,,,,,
TX3429_2,CUST4747,,,,,
TX3429_3,CUST4747,,,,,
TX3430_1,CUST4748,,,,,
TX3430_2,CUST4748,,,,,
TX3430_3,CUST4748,,,,,
TX3431_1,CUST4749,,,,,
TX3431_2,CUST4749,,,,,
TX3431_3,CUST4749,,,,,
TX3432_1,CUST4750,,,,,
TX3432_2,CUST4750,,,,,
TX3432_3,CUST4750,,,,,
TX3433_1,CUST4753,,,,,
TX3433_2,CUST4753,,,,,
TX3433_3,CUST4753,,,,,
TX3434_1,CUST4754,,,,,
TX3434_2,CUST4754,,,,,
TX3434_3,CUST4754,,,,,
TX3435_1,CUST4755,,,,,
TX3436_1,CUST4756,,,,,
TX3436_2,CUST4756,,,,,
TX3436_3,CUST4756,,,,,
TX3437_1,CUST4757,,,,,
TX3437_2,CUST4757,,,,,
TX3437_3,CUST4757,,,,,
TX3437_4,CUST4757,,,,,
TX3438_1,CUST4758,,,,,
TX3438_2,CUST4758,,,,,
TX3439_1,CUST4760,,,,,
TX3439_2,CUST4760,,,,,
TX3439_3,CUST4760,,,,,
TX3439_4,CUST4760,,,,,
TX3440_1,CUST4761,,,,,
TX3440_2,CUST4761,,,,,
TX3440_3,CUST4761,,,,,
TX3440_4,CUST4761,,,,,
TX3440_5,CUST4761,,,,,
TX3441_1,CUST4762,,,,,
TX3441_2,CUST4762,,,,,
TX3442_1,CUST4763,,,,,
TX3442_2,CUST4763,,,,,
TX3442_3,CUST4763,,,,,
TX3442_4,CUST4763,,,,,
TX3443_1,CUST4764,,,,,
TX3443_2,CUST4764,,,,,
TX3444_1,CUST4765,,,,,
TX3444_2,CUST4765,,,,,
TX3444_3,CUST4765,,,,,
TX3445_1,CUST4766,,,,,
TX3446_1,CUST4768,,,,,
TX3446_2,CUST4768,,,,,
TX3446_3,CUST4768,,,,,
TX3446_4,CUST4768,,,,,
TX3446_5,CUST4768,,,,,
TX3447_1,CUST4769,,,,,
TX3447_2,CUST4769,,,,,
TX3447_3,CUST4769,,,,,
TX3447_4,CUST4769,,,,,
TX3447_5,CUST4769,,,,,
TX3448_1,CUST4771,,,,,
TX3448_2,CUST4771,,,,,
TX3448_3,CUST4771,,,,,
TX3448_4,CUST4771,,,,,
TX3448_5,CUST4771,,,,,
TX3449_1,CUST4772,,,,,
TX3449_2,CUST4772,,,,,
TX3450_1,CUST4774,,,,,
TX3450_2,CUST4774,,,,,
TX3450_3,CUST4774,,,,,
TX3451_1,CUST4775,,,,,
TX3451_2,CUST4775,,,,,
TX3451_3,CUST4775,,,,,
TX3451_4,CUST4775,,,,,
TX3451_5,CUST4775,,,,,
TX3452_1,CUST4778,,,,,
TX3452_2,CUST4778,,,,,
TX3452_3,CUST4778,,,,,
TX3453_1,CUST4779,,,,,
TX3453_2,CUST4779,,,,,
TX3454_1,CUST4780,,,,,
TX3454_2,CUST4780,,,,,
TX3454_3,CUST4780,,,,,
TX3455_1,CUST4781,,,,,
TX3456_1,CUST4782,,,,,
TX3456_2,CUST4782,,,,,
TX3457_1,CUST4785,,,,,
TX3457_2,CUST4785,,,,,
TX3458_1,CUST4786,,,,,
TX3458_2,CUST4786,,,,,
TX3458_3,CUST4786,,,,,
TX3459_1,CUST4787,,,,,
TX3459_2,CUST4787,,,,,
TX3459_3,CUST4787,,,,,
TX3460_1,CUST4788,,,,,
TX3460_2,CUST4788,,,,,
TX3460_3,CUST4788,,,,,
TX3461_1,CUST4789,,,,,
TX3461_2,CUST4789,,,,,
TX3461_3,CUST4789,,,,,
TX3461_4,CUST4789,,,,,
TX3461_5,CUST4789,,,,,
TX3462_1,CUST4791,,,,,
TX3462_2,CUST4791,,,,,
TX3462_3,CUST4791,,,,,
TX3462_4,CUST4791,,,,,
TX3462_5,CUST4791,,,,,
TX3463_1,CUST4792,,,,,
TX3463_2,CUST4792,,,,,
TX3463_3,CUST4792,,,,,
TX3463_4,CUST4792,,,,,
TX3464_1,CUST4793,,,,,
TX3464_2,CUST4793,,,,,
TX3464_3,CUST4793,,,,,
TX3465_1,CUST4794,,,,,
TX3466_1,CUST4795,,,,,
TX3466_2,CUST4795,,,,,
TX3466_3,CUST4795,,,,,
TX3466_4,CUST4795,,,,,
TX3467_1,CUST4796,,,,,
TX3467_2,CUST4796,,,,,
TX3467_3,CUST4796,,,,,
TX3467_4,CUST4796,,,,,
TX3467_5,CUST4796,,,,,
TX3468_1,CUST4797,,,,,
TX3468_2,CUST4797,,,,,
TX3468_3,CUST4797,,,,,
TX3468_4,CUST4797,,,,,
TX3468_5,CUST4797,,,,,
TX3469_1,CUST4798,,,,,
TX3470_1,CUST4799,,,,,
TX3470_2,CUST4799,,,,,
TX3470_3,CUST4799,,,,,
